ticker,newsPublishDate,way
423,20171015,B
826,20171015,B
990,20171015,B
2173,20171015,B
807,20171015,B
625,20171015,B
2356,20171015,B
528,20171015,B
2262,20171015,B
60,20171015,B
725,20171015,B
538,20171015,B
2120,20171015,B
2167,20171015,B
2355,20171015,B
2223,20171015,B
937,20171015,B
756,20171015,B
2378,20171015,B
960,20171015,B
657,20171015,B
426,20171015,B
2379,20171015,B
2114,20171015,B
2202,20171015,B
2320,20171015,B
818,20171015,B
816,20171015,B
2295,20171015,B
693,20171015,S
878,20171015,S
927,20171015,S
2179,20171015,S
695,20171015,S
792,20171015,S
2180,20171015,S
971,20171015,S
89,20171015,S
922,20171015,S
2049,20171120,B
63,20171120,B
423,20171120,B
686,20171120,B
1,20171120,B
2230,20171120,B
2371,20171120,B
977,20171120,B
2142,20171120,B
2194,20171120,B
789,20171120,B
2156,20171120,B
2074,20171120,B
584,20171120,B
951,20171120,B
887,20171120,B
625,20171120,B
39,20171120,B
1979,20171120,B
2024,20171120,B
2076,20171120,B
2385,20171120,B
100,20171120,B
938,20171120,B
2310,20171120,B
2185,20171120,B
2276,20171120,B
2044,20171120,B
2353,20171120,B
963,20171120,B
852,20171120,B
2281,20171120,B
425,20171120,B
839,20171120,B
2157,20171120,B
2352,20171120,B
2042,20171120,B
338,20171120,B
2308,20171120,B
540,20171120,B
671,20171120,B
528,20171120,B
88,20171120,B
2016,20171120,B
48,20171120,B
968,20171120,B
525,20171120,B
826,20171120,B
2147,20171120,B
816,20171120,B
2311,20171120,B
876,20171120,B
2327,20171120,B
2118,20171120,B
2100,20171120,B
572,20171120,B
553,20171120,B
11,20171120,B
22,20171120,S
62,20171120,S
538,20171120,S
776,20171120,S
691,20171120,S
807,20171120,S
858,20171120,S
2130,20171120,S
2249,20171120,S
927,20171120,S
612,20171120,S
2,20171120,S
2095,20171120,S
799,20171120,S
651,20171120,S
2186,20171120,S
2263,20171120,S
166,20171120,S
783,20171120,S
668,20171120,S
410,20171120,S
2285,20171120,S
401,20171120,S
2201,20171120,S
2143,20171120,S
2323,20171120,S
918,20171120,S
10,20171120,S
736,20171120,S
723,20171120,S
2219,20171120,S
868,20171120,S
2190,20171120,S
897,20171120,S
903,20171120,S
63,20171121,B
838,20171121,B
333,20171121,B
2,20171121,B
651,20171121,B
686,20171121,B
2264,20171121,B
1696,20171121,B
418,20171121,B
2024,20171121,B
776,20171121,B
2230,20171121,B
2032,20171121,B
2281,20171121,B
69,20171121,B
1979,20171121,B
2371,20171121,B
2156,20171121,B
540,20171121,B
2185,20171121,B
627,20171121,B
2001,20171121,B
932,20171121,B
565,20171121,B
2334,20171121,B
423,20171121,B
2077,20171121,B
717,20171121,B
2049,20171121,B
2239,20171121,B
2121,20171121,B
858,20171121,B
16,20171121,B
968,20171121,B
425,20171121,B
789,20171121,B
100,20171121,B
2068,20171121,B
631,20171121,B
2384,20171121,B
921,20171121,B
2153,20171121,B
2276,20171121,B
2285,20171121,B
2364,20171121,B
976,20171121,B
736,20171121,B
2044,20171121,B
528,20171121,B
513,20171121,B
2080,20171121,B
2179,20171121,B
913,20171121,B
2180,20171121,B
830,20171121,B
2313,20171121,B
901,20171121,B
839,20171121,B
816,20171121,B
2202,20171121,B
661,20171121,B
2214,20171121,B
916,20171121,B
60,20171121,B
2043,20171121,B
662,20171121,S
927,20171121,S
929,20171121,S
821,20171121,S
995,20171121,S
800,20171121,S
20,20171121,S
2120,20171121,S
2248,20171121,S
2102,20171121,S
2015,20171121,S
7,20171121,S
2021,20171121,S
2304,20171121,S
2263,20171121,S
2112,20171121,S
668,20171121,S
783,20171121,S
38,20171121,S
2314,20171121,S
807,20171121,S
755,20171121,S
615,20171121,S
4,20171121,S
876,20171121,S
2279,20171121,S
2398,20171121,S
897,20171121,S
918,20171121,S
2219,20171121,S
2128,20171121,S
2211,20171121,S
982,20171121,S
17,20171121,S
2381,20171121,S
2146,20171121,S
776,20170828,B
2241,20170828,B
858,20170828,B
568,20170828,B
783,20170828,B
63,20170828,B
2008,20170828,B
2271,20170828,B
166,20170828,B
2171,20170828,B
799,20170828,B
2087,20170828,B
686,20170828,B
528,20170828,B
728,20170828,B
538,20170828,B
980,20170828,B
2356,20170828,B
39,20170828,B
2335,20170828,B
1979,20170828,B
100,20170828,B
2,20170828,B
933,20170828,B
898,20170828,B
786,20170828,B
78,20170828,B
627,20170828,B
596,20170828,B
2136,20170828,B
2001,20170828,B
635,20170828,B
2310,20170828,B
780,20170828,B
703,20170828,B
50,20170828,B
2013,20170828,B
901,20170828,B
925,20170828,B
2003,20170828,B
998,20170828,B
501,20170828,B
49,20170828,B
2249,20170828,B
2285,20170828,B
2185,20170828,B
966,20170828,B
2372,20170828,B
2318,20170828,B
2203,20170828,B
35,20170828,B
2384,20170828,B
2304,20170828,B
2342,20170828,B
878,20170828,B
2210,20170828,B
2353,20170828,B
2085,20170828,B
2217,20170828,B
807,20170828,B
498,20170828,B
852,20170828,B
2280,20170828,B
60,20170828,B
419,20170828,B
2273,20170828,B
967,20170828,B
2083,20170828,B
333,20170828,B
983,20170828,B
28,20170828,B
1,20170828,S
2230,20170828,S
2061,20170828,S
895,20170828,S
413,20170828,S
409,20170828,S
918,20170828,S
2298,20170828,S
564,20170828,S
2142,20170828,S
2278,20170828,S
2084,20170828,S
560,20170828,S
663,20170828,S
2024,20170828,S
693,20170828,S
403,20170828,S
488,20170828,S
532,20170828,S
571,20170828,S
513,20170828,S
8,20170828,S
2174,20170828,S
750,20170828,S
12,20170828,S
422,20170828,S
2170,20170828,S
2379,20170828,S
2321,20170828,S
892,20170828,S
710,20170828,S
613,20170828,S
43,20170828,S
2099,20170828,S
2070,20170828,S
633,20170828,S
2248,20170828,S
2385,20170828,S
2242,20170828,S
2016,20170828,S
2054,20170828,S
506,20170828,S
408,20170828,S
668,20170828,S
708,20170906,B
961,20170906,B
2310,20170906,B
970,20170906,B
2196,20170906,B
636,20170906,B
2308,20170906,B
601,20170906,B
957,20170906,B
2230,20170906,B
28,20170906,B
732,20170906,B
488,20170906,B
839,20170906,B
2074,20170906,B
2156,20170906,B
2223,20170906,B
2,20170906,B
783,20170906,B
39,20170906,B
2157,20170906,B
525,20170906,B
2056,20170906,B
2080,20170906,B
616,20170906,B
63,20170906,B
2087,20170906,B
400,20170906,B
612,20170906,B
932,20170906,B
528,20170906,B
2079,20170906,B
977,20170906,B
59,20170906,B
858,20170906,B
776,20170906,B
2030,20170906,B
2126,20170906,B
50,20170906,B
2068,20170906,B
703,20170906,B
2028,20170906,B
2019,20170906,B
2327,20170906,B
980,20170906,B
568,20170906,B
2169,20170906,B
887,20170906,B
333,20170906,B
2118,20170906,B
2013,20170906,B
728,20170906,B
661,20170906,B
2371,20170906,B
2108,20170906,B
2294,20170906,B
2078,20170906,B
2241,20170906,B
799,20170906,B
582,20170906,B
2048,20170906,B
651,20170906,B
816,20170906,B
826,20170906,B
825,20170906,B
596,20170906,B
2334,20170906,B
768,20170906,B
2268,20170906,B
951,20170906,B
2001,20170906,B
2174,20170906,B
2323,20170906,S
2288,20170906,S
2352,20170906,S
166,20170906,S
693,20170906,S
1,20170906,S
510,20170906,S
686,20170906,S
2234,20170906,S
615,20170906,S
2059,20170906,S
88,20170906,S
625,20170906,S
965,20170906,S
2340,20170906,S
2121,20170906,S
2142,20170906,S
1979,20170906,S
2027,20170906,S
995,20170906,S
959,20170906,S
979,20170906,S
520,20170906,S
2259,20170906,S
752,20170906,S
2024,20170906,S
697,20170906,S
2266,20170906,S
566,20170906,S
856,20170906,S
981,20170906,S
2390,20170906,S
426,20170906,S
738,20170906,S
688,20170906,S
761,20170906,S
2023,20170906,S
166,20171029,B
661,20171029,B
820,20171029,B
916,20171029,B
2223,20171029,B
528,20171029,B
2397,20171029,B
2310,20171029,B
39,20171029,B
2313,20171029,B
530,20171029,B
612,20171029,B
2143,20171029,B
582,20171029,B
736,20171029,B
2304,20171029,B
725,20171029,B
2261,20171029,B
858,20171029,B
976,20171029,B
2162,20171029,B
2120,20171029,B
568,20171029,B
2172,20171029,B
2230,20171029,B
839,20171029,B
63,20171029,B
785,20171029,B
2004,20171029,B
768,20171029,B
2099,20171029,S
656,20171029,S
563,20171029,S
565,20171029,S
488,20171029,S
868,20171029,S
957,20171029,S
550,20171029,S
2336,20171029,S
572,20171029,S
547,20171029,S
625,20171029,S
410,20171029,S
856,20171029,S
2242,20171029,S
403,20171029,S
2369,20171029,S
39,20170914,B
2241,20170914,B
858,20170914,B
671,20170914,B
736,20170914,B
2008,20170914,B
2352,20170914,B
2,20170914,B
961,20170914,B
930,20170914,B
568,20170914,B
796,20170914,B
877,20170914,B
935,20170914,B
2109,20170914,B
957,20170914,B
999,20170914,B
960,20170914,B
939,20170914,B
2078,20170914,B
732,20170914,B
980,20170914,B
2311,20170914,B
2076,20170914,B
885,20170914,B
672,20170914,B
401,20170914,B
625,20170914,B
761,20170914,B
2138,20170914,B
63,20170914,B
2185,20170914,B
2074,20170914,B
988,20170914,B
789,20170914,B
610,20170914,B
2244,20170914,B
2384,20170914,B
2045,20170914,B
758,20170914,B
2230,20170914,B
2281,20170914,B
2120,20170914,B
2041,20170914,B
582,20170914,B
2044,20170914,B
2019,20170914,B
2343,20170914,B
338,20170914,B
776,20170914,B
2065,20170914,B
958,20170914,B
2140,20170914,B
2062,20170914,B
49,20170914,B
488,20170914,B
2059,20170914,B
932,20170914,B
21,20170914,B
852,20170914,B
2092,20170914,B
2249,20170914,B
2340,20170914,B
717,20170914,B
728,20170914,B
2371,20170914,B
1979,20170914,B
2271,20170914,B
880,20170914,B
712,20170914,B
2174,20170914,B
2370,20170914,B
498,20170914,B
597,20170914,B
2319,20170914,B
2163,20170914,B
2323,20170914,S
2194,20170914,S
166,20170914,S
783,20170914,S
970,20170914,S
403,20170914,S
1,20170914,S
612,20170914,S
2150,20170914,S
2161,20170914,S
807,20170914,S
912,20170914,S
2142,20170914,S
795,20170914,S
2264,20170914,S
923,20170914,S
2239,20170914,S
408,20170914,S
2205,20170914,S
510,20170914,S
790,20170914,S
2099,20170914,S
2339,20170914,S
14,20170914,S
868,20170914,S
2054,20170914,S
2117,20170914,S
2027,20170914,S
38,20170914,S
2252,20170914,S
892,20170914,S
828,20170914,S
982,20170914,S
587,20170914,S
2289,20170914,S
2,20170915,B
671,20170915,B
1979,20170915,B
736,20170915,B
401,20170915,B
2305,20170915,B
537,20170915,B
582,20170915,B
608,20170915,B
2146,20170915,B
69,20170915,B
2241,20170915,B
2050,20170915,B
651,20170915,B
2208,20170915,B
2036,20170915,B
534,20170915,B
333,20170915,B
63,20170915,B
930,20170915,B
939,20170915,B
2274,20170915,B
961,20170915,B
2140,20170915,B
2008,20170915,B
2230,20170915,B
789,20170915,B
2221,20170915,B
877,20170915,B
2225,20170915,B
2244,20170915,B
2352,20170915,B
968,20170915,B
852,20170915,B
2074,20170915,B
2076,20170915,B
885,20170915,B
514,20170915,B
796,20170915,B
983,20170915,B
2392,20170915,B
2281,20170915,B
558,20170915,B
728,20170915,B
2233,20170915,B
703,20170915,B
806,20170915,B
620,20170915,B
2041,20170915,B
2258,20170915,B
610,20170915,B
2207,20170915,B
568,20170915,B
2039,20170915,B
607,20170915,B
2373,20170915,B
2120,20170915,B
816,20170915,B
567,20170915,B
2045,20170915,B
598,20170915,B
2384,20170915,B
2203,20170915,S
403,20170915,S
899,20170915,S
166,20170915,S
868,20170915,S
2248,20170915,S
908,20170915,S
933,20170915,S
2141,20170915,S
750,20170915,S
530,20170915,S
2362,20170915,S
612,20170915,S
783,20170915,S
2278,20170915,S
886,20170915,S
828,20170915,S
2065,20170915,S
415,20170915,S
807,20170915,S
918,20170915,S
970,20170915,S
932,20170915,S
410,20170915,S
2192,20170915,S
517,20170915,S
422,20170915,S
2338,20170915,S
2161,20170915,S
2069,20170915,S
2390,20170915,S
831,20170915,S
625,20170915,S
2195,20170915,S
506,20170915,S
2378,20170915,S
2099,20170915,S
762,20170915,S
408,20170915,S
673,20170915,S
2354,20170916,B
671,20170916,B
564,20170916,B
2174,20170916,B
528,20170916,B
582,20170916,B
2074,20170916,B
2068,20170916,B
651,20170916,B
970,20170916,B
816,20170916,B
759,20170916,B
2156,20170916,B
686,20170916,B
2346,20170916,B
2202,20170916,B
786,20170916,B
807,20170916,B
1979,20170916,B
2062,20170916,B
425,20170916,B
558,20170916,B
513,20170916,B
717,20170916,B
925,20170916,B
11,20170916,B
58,20170916,B
150,20170916,B
423,20170916,B
2180,20170916,B
822,20170916,B
2196,20170916,B
2036,20170916,B
620,20170916,B
2203,20170916,S
2386,20170916,S
776,20170916,S
683,20170916,S
599,20170916,S
899,20170916,S
2378,20170916,S
2362,20170916,S
892,20170916,S
608,20170916,S
166,20170916,S
2092,20170916,S
1,20170916,S
510,20170916,S
2230,20170916,S
2,20170916,S
760,20170916,S
935,20170916,S
43,20170916,S
70,20170916,S
933,20170916,S
957,20170916,S
2285,20170916,S
2201,20170916,S
2260,20170916,S
2181,20170916,S
403,20170916,S
625,20170916,S
682,20170916,S
410,20170916,S
796,20170916,S
2161,20170916,S
671,20170917,B
2383,20170917,B
2284,20170917,B
651,20170917,B
2008,20170917,B
2068,20170917,B
2156,20170917,B
2071,20170917,B
732,20170917,B
2061,20170917,B
2222,20170917,B
2305,20170917,B
988,20170917,B
831,20170917,B
596,20170917,B
2110,20170917,B
2208,20170917,B
807,20170917,B
783,20170917,B
400,20170917,B
2135,20170917,B
2180,20170917,B
686,20170917,B
938,20170917,B
66,20170917,B
568,20170917,B
2230,20170917,B
717,20170917,B
11,20170917,B
2075,20170917,B
858,20170917,B
620,20170917,B
2205,20170917,B
2276,20170917,B
868,20170917,S
935,20170917,S
683,20170917,S
2177,20170917,S
2248,20170917,S
899,20170917,S
166,20170917,S
2031,20170917,S
667,20170917,S
425,20170917,S
957,20170917,S
2239,20170910,B
582,20170910,B
2078,20170910,B
917,20170910,B
566,20170910,B
816,20170910,B
66,20170910,B
2176,20170910,B
2301,20170910,B
2308,20170910,B
488,20170910,B
983,20170910,B
980,20170910,B
970,20170910,B
2062,20170910,B
877,20170910,B
612,20170910,B
2373,20170910,B
2346,20170910,B
11,20170910,B
2197,20170910,B
625,20170910,B
796,20170910,B
2196,20170910,B
935,20170910,S
1,20170910,S
750,20170910,S
635,20170910,S
2154,20170910,S
932,20170910,S
2227,20170910,S
806,20170910,S
783,20170910,S
2142,20170910,S
895,20170910,S
2230,20170910,S
62,20170910,S
2336,20170910,S
2386,20170910,S
981,20170910,S
408,20170910,S
868,20170911,B
2078,20170911,B
600,20170911,B
2074,20170911,B
2241,20170911,B
2008,20170911,B
970,20170911,B
2313,20170911,B
488,20170911,B
796,20170911,B
2171,20170911,B
917,20170911,B
957,20170911,B
2239,20170911,B
2056,20170911,B
2227,20170911,B
818,20170911,B
2276,20170911,B
792,20170911,B
2310,20170911,B
2196,20170911,B
831,20170911,B
2067,20170911,B
815,20170911,B
2364,20170911,B
2176,20170911,B
2190,20170911,B
2384,20170911,B
49,20170911,B
738,20170911,B
2108,20170911,B
63,20170911,B
2055,20170911,B
400,20170911,B
807,20170911,B
2041,20170911,B
776,20170911,B
2235,20170911,B
2050,20170911,B
998,20170911,B
2273,20170911,B
983,20170911,B
2242,20170911,B
2175,20170911,B
980,20170911,B
333,20170911,B
2121,20170911,B
2192,20170911,B
338,20170911,B
679,20170911,B
2080,20170911,B
528,20170911,B
910,20170911,B
564,20170911,B
686,20170911,B
2341,20170911,B
612,20170911,B
568,20170911,B
166,20170911,B
2202,20170911,B
2062,20170911,B
2321,20170911,B
625,20170911,B
534,20170911,B
2378,20170911,B
516,20170911,B
2066,20170911,B
657,20170911,B
2338,20170911,B
2340,20170911,B
635,20170911,S
2070,20170911,S
2386,20170911,S
935,20170911,S
927,20170911,S
610,20170911,S
2336,20170911,S
2297,20170911,S
922,20170911,S
520,20170911,S
932,20170911,S
2141,20170911,S
1,20170911,S
750,20170911,S
783,20170911,S
422,20170911,S
2197,20170911,S
2323,20170911,S
2111,20170911,S
2154,20170911,S
66,20170911,S
800,20170911,S
928,20170911,S
510,20170911,S
806,20170911,S
2131,20170911,S
2385,20170911,S
7,20170911,S
868,20170912,B
980,20170912,B
970,20170912,B
925,20170912,B
2074,20170912,B
2062,20170912,B
957,20170912,B
2227,20170912,B
2241,20170912,B
2078,20170912,B
488,20170912,B
792,20170912,B
877,20170912,B
2273,20170912,B
2340,20170912,B
2176,20170912,B
2008,20170912,B
983,20170912,B
2249,20170912,B
2310,20170912,B
600,20170912,B
2230,20170912,B
63,20170912,B
830,20170912,B
2239,20170912,B
2056,20170912,B
2030,20170912,B
2364,20170912,B
818,20170912,B
2346,20170912,B
627,20170912,B
2136,20170912,B
2281,20170912,B
776,20170912,B
807,20170912,B
2196,20170912,B
815,20170912,B
50,20170912,B
795,20170912,B
799,20170912,B
686,20170912,B
2007,20170912,B
831,20170912,B
2160,20170912,B
338,20170912,B
2080,20170912,B
2294,20170912,B
564,20170912,B
998,20170912,B
728,20170912,B
2067,20170912,B
2108,20170912,B
2235,20170912,B
798,20170912,B
2012,20170912,B
2276,20170912,B
2128,20170912,B
712,20170912,B
679,20170912,B
977,20170912,B
2041,20170912,B
2308,20170912,B
605,20170912,B
595,20170912,B
625,20170912,B
802,20170912,B
651,20170912,B
547,20170912,B
661,20170912,B
951,20170912,B
2194,20170912,S
510,20170912,S
2386,20170912,S
635,20170912,S
2070,20170912,S
48,20170912,S
166,20170912,S
750,20170912,S
928,20170912,S
2297,20170912,S
685,20170912,S
408,20170912,S
2142,20170912,S
2192,20170912,S
935,20170912,S
526,20170912,S
656,20170912,S
892,20170912,S
2028,20170912,S
2260,20170912,S
2046,20170912,S
2323,20170912,S
502,20170912,S
881,20170912,S
835,20170912,S
619,20170912,S
565,20170912,S
995,20170912,S
2029,20170912,S
2210,20170912,S
38,20170912,S
2203,20170912,S
667,20170912,S
693,20170912,S
25,20170912,S
1979,20170912,S
2389,20170912,S
662,20170912,S
973,20170912,S
2248,20170912,S
912,20170912,S
981,20170912,S
2273,20170913,B
799,20170913,B
2241,20170913,B
930,20170913,B
2008,20170913,B
776,20170913,B
568,20170913,B
39,20170913,B
983,20170913,B
2384,20170913,B
686,20170913,B
2185,20170913,B
2065,20170913,B
2304,20170913,B
546,20170913,B
582,20170913,B
2128,20170913,B
868,20170913,B
2078,20170913,B
858,20170913,B
999,20170913,B
737,20170913,B
2074,20170913,B
957,20170913,B
49,20170913,B
401,20170913,B
63,20170913,B
2044,20170913,B
488,20170913,B
2041,20170913,B
2352,20170913,B
2109,20170913,B
951,20170913,B
498,20170913,B
895,20170913,B
596,20170913,B
935,20170913,B
2236,20170913,B
2340,20170913,B
796,20170913,B
2281,20170913,B
925,20170913,B
807,20170913,B
968,20170913,B
600,20170913,B
825,20170913,B
2222,20170913,B
2362,20170913,B
2219,20170913,B
417,20170913,B
576,20170913,B
888,20170913,B
750,20170913,B
2217,20170913,B
651,20170913,B
564,20170913,B
2313,20170913,B
932,20170913,B
712,20170913,B
2310,20170913,B
158,20170913,B
802,20170913,B
2343,20170913,B
697,20170913,B
980,20170913,B
2160,20170913,B
671,20170913,B
721,20170913,B
400,20170913,B
2059,20170913,B
1,20170913,S
2194,20170913,S
2057,20170913,S
2099,20170913,S
2070,20170913,S
635,20170913,S
510,20170913,S
2386,20170913,S
2061,20170913,S
2323,20170913,S
970,20170913,S
408,20170913,S
403,20170913,S
2264,20170913,S
928,20170913,S
2389,20170913,S
782,20170913,S
878,20170913,S
715,20170913,S
667,20170913,S
783,20170913,S
785,20170913,S
2297,20170913,S
678,20170913,S
2339,20170913,S
2296,20170913,S
728,20170913,S
2192,20170913,S
611,20170913,S
2027,20170913,S
789,20170913,S
2150,20170913,S
584,20170913,S
545,20170913,S
2210,20170913,S
29,20170913,S
2075,20170913,S
725,20171030,B
2241,20171030,B
858,20171030,B
333,20171030,B
2027,20171030,B
63,20171030,B
2008,20171030,B
627,20171030,B
2273,20171030,B
2352,20171030,B
651,20171030,B
2121,20171030,B
568,20171030,B
50,20171030,B
728,20171030,B
2024,20171030,B
40,20171030,B
525,20171030,B
2295,20171030,B
2388,20171030,B
830,20171030,B
697,20171030,B
898,20171030,B
1,20171030,B
2230,20171030,B
2142,20171030,B
980,20171030,B
531,20171030,B
2387,20171030,B
1979,20171030,B
2061,20171030,B
517,20171030,B
538,20171030,B
596,20171030,B
796,20171030,B
2384,20171030,B
418,20171030,B
826,20171030,B
2074,20171030,B
2236,20171030,B
2050,20171030,B
2138,20171030,B
799,20171030,B
661,20171030,B
8,20171030,B
2304,20171030,B
988,20171030,B
2110,20171030,B
2310,20171030,B
2075,20171030,B
2032,20171030,B
816,20171030,B
936,20171030,B
65,20171030,B
545,20171030,B
2159,20171030,B
912,20171030,B
2253,20171030,B
528,20171030,B
100,20171030,B
11,20171030,B
2078,20171030,B
2143,20171030,B
49,20171030,B
510,20171030,B
711,20171030,B
967,20171030,B
901,20171030,B
2202,20171030,B
2168,20171030,B
2223,20171030,B
2311,20171030,B
2281,20171030,B
631,20171030,B
2161,20171030,B
2101,20171030,B
423,20171030,B
2139,20171030,B
2329,20171030,B
732,20171030,B
513,20171030,B
2242,20171030,B
823,20171030,B
900,20171030,B
976,20171030,B
2173,20171030,B
2099,20171030,S
2194,20171030,S
2264,20171030,S
656,20171030,S
2336,20171030,S
927,20171030,S
2269,20171030,S
2176,20171030,S
803,20171030,S
2278,20171030,S
889,20171030,S
851,20171030,S
626,20171030,S
166,20171030,S
878,20171030,S
693,20171030,S
792,20171030,S
585,20171030,S
563,20171030,S
893,20171030,S
961,20171030,S
564,20171030,S
2306,20171030,S
2104,20171030,S
972,20171030,S
863,20171030,S
2303,20171030,S
2067,20171030,S
505,20171030,S
718,20171030,S
868,20171030,S
2190,20171030,S
752,20171030,S
2256,20171030,S
2076,20171030,S
755,20171030,S
2239,20171030,S
2352,20171031,B
617,20171031,B
63,20171031,B
725,20171031,B
2140,20171031,B
505,20171031,B
507,20171031,B
2024,20171031,B
2340,20171031,B
2120,20171031,B
625,20171031,B
651,20171031,B
2174,20171031,B
963,20171031,B
568,20171031,B
2368,20171031,B
2236,20171031,B
333,20171031,B
697,20171031,B
338,20171031,B
2,20171031,B
905,20171031,B
88,20171031,B
538,20171031,B
22,20171031,B
858,20171031,B
786,20171031,B
988,20171031,B
2173,20171031,B
728,20171031,B
2154,20171031,B
2186,20171031,B
510,20171031,B
2108,20171031,B
2042,20171031,B
776,20171031,B
796,20171031,B
2008,20171031,B
656,20171031,B
2087,20171031,B
816,20171031,B
2281,20171031,B
976,20171031,B
793,20171031,B
157,20171031,B
2233,20171031,B
2124,20171031,B
2121,20171031,B
40,20171031,B
717,20171031,B
779,20171031,B
962,20171031,B
2310,20171031,B
957,20171031,B
789,20171031,B
528,20171031,B
2293,20171031,B
2083,20171031,B
830,20171031,B
2156,20171031,B
60,20171031,B
2230,20171031,B
422,20171031,S
166,20171031,S
2194,20171031,S
1,20171031,S
927,20171031,S
918,20171031,S
2052,20171031,S
671,20171031,S
767,20171031,S
792,20171031,S
2143,20171031,S
410,20171031,S
736,20171031,S
686,20171031,S
2278,20171031,S
955,20171031,S
901,20171031,S
953,20171031,S
2306,20171031,S
2329,20171031,S
56,20171031,S
783,20171031,S
2244,20171031,S
821,20171031,S
2180,20171031,S
672,20171031,S
2036,20171031,S
693,20171031,S
5,20171031,S
2242,20171031,S
2259,20171031,S
2296,20171031,S
423,20171031,S
2285,20171031,S
755,20171031,S
970,20171031,S
2271,20171031,S
620,20171031,S
2044,20171031,S
2223,20171031,S
2217,20171031,S
516,20171031,S
957,20170918,B
980,20170918,B
799,20170918,B
2378,20170918,B
2383,20170918,B
800,20170918,B
657,20170918,B
2044,20170918,B
596,20170918,B
783,20170918,B
2340,20170918,B
858,20170918,B
2126,20170918,B
2074,20170918,B
2176,20170918,B
901,20170918,B
568,20170918,B
2230,20170918,B
796,20170918,B
69,20170918,B
987,20170918,B
2024,20170918,B
671,20170918,B
868,20170918,B
2249,20170918,B
732,20170918,B
423,20170918,B
670,20170918,B
2156,20170918,B
728,20170918,B
2355,20170918,B
750,20170918,B
2304,20170918,B
528,20170918,B
2241,20170918,B
2049,20170918,B
2008,20170918,B
686,20170918,B
930,20170918,B
725,20170918,B
2217,20170918,B
501,20170918,B
1979,20170918,B
2308,20170918,B
625,20170918,B
582,20170918,B
2179,20170918,B
2196,20170918,B
547,20170918,B
89,20170918,B
759,20170918,B
2120,20170918,B
977,20170918,B
2180,20170918,B
2109,20170918,B
558,20170918,B
2310,20170918,B
999,20170918,B
608,20170918,B
510,20170918,B
156,20170918,B
2,20170918,B
2078,20170918,B
736,20170918,B
425,20170918,B
911,20170918,B
721,20170918,B
996,20170918,B
413,20170918,B
877,20170918,B
786,20170918,B
2151,20170918,B
2273,20170918,B
2055,20170918,B
651,20170918,S
2065,20170918,S
2278,20170918,S
927,20170918,S
683,20170918,S
806,20170918,S
2356,20170918,S
2389,20170918,S
892,20170918,S
2248,20170918,S
166,20170918,S
899,20170918,S
42,20170918,S
2260,20170918,S
2264,20170918,S
790,20170918,S
1,20170918,S
623,20170918,S
2286,20170918,S
16,20170918,S
2336,20170918,S
820,20170918,S
2203,20170918,S
703,20170918,S
2297,20170918,S
2147,20170918,S
736,20170919,B
671,20170919,B
2304,20170919,B
2,20170919,B
2230,20170919,B
568,20170919,B
537,20170919,B
1979,20170919,B
2371,20170919,B
625,20170919,B
732,20170919,B
596,20170919,B
980,20170919,B
799,20170919,B
820,20170919,B
807,20170919,B
967,20170919,B
858,20170919,B
977,20170919,B
686,20170919,B
2239,20170919,B
2383,20170919,B
957,20170919,B
901,20170919,B
2121,20170919,B
2008,20170919,B
958,20170919,B
2352,20170919,B
49,20170919,B
887,20170919,B
2120,20170919,B
816,20170919,B
50,20170919,B
63,20170919,B
2287,20170919,B
970,20170919,B
157,20170919,B
528,20170919,B
2217,20170919,B
2202,20170919,B
2196,20170919,B
425,20170919,B
2151,20170919,B
2138,20170919,B
2249,20170919,B
2285,20170919,B
2119,20170919,B
1,20170919,B
582,20170919,B
2074,20170919,B
2271,20170919,B
534,20170919,B
2205,20170919,B
961,20170919,B
2355,20170919,B
608,20170919,B
2372,20170919,B
968,20170919,B
2042,20170919,B
2281,20170919,B
543,20170919,B
951,20170919,B
2078,20170919,B
2173,20170919,B
600,20170919,B
2097,20170919,B
627,20170919,B
547,20170919,B
725,20170919,B
2024,20170919,B
987,20170919,B
2146,20170919,B
2185,20170919,B
12,20170919,B
927,20170919,S
651,20170919,S
952,20170919,S
800,20170919,S
2163,20170919,S
2263,20170919,S
62,20170919,S
921,20170919,S
806,20170919,S
783,20170919,S
776,20170919,S
521,20170919,S
953,20170919,S
868,20170919,S
928,20170919,S
2201,20170919,S
683,20170919,S
2142,20170919,S
55,20170919,S
2232,20170919,S
2386,20170919,S
585,20170919,S
16,20170919,S
2071,20170919,S
892,20170919,S
679,20170919,S
573,20170919,S
411,20170919,S
2089,20170919,S
426,20170919,S
893,20170919,S
2049,20170919,S
989,20170919,S
2230,20171025,B
2050,20171025,B
63,20171025,B
418,20171025,B
333,20171025,B
725,20171025,B
2032,20171025,B
2030,20171025,B
651,20171025,B
2156,20171025,B
957,20171025,B
967,20171025,B
559,20171025,B
2185,20171025,B
2285,20171025,B
959,20171025,B
513,20171025,B
2233,20171025,B
687,20171025,B
976,20171025,B
70,20171025,B
2384,20171025,B
735,20171025,B
980,20171025,B
2243,20171025,B
2180,20171025,B
2241,20171025,B
400,20171025,B
2249,20171025,B
2238,20171025,B
2110,20171025,B
825,20171025,B
886,20171025,B
2320,20171025,B
799,20171025,B
2080,20171025,B
631,20171025,B
2310,20171025,B
2122,20171025,B
921,20171025,B
930,20171025,B
