code,name,year,report_date,divi,shares
600693,东百集团,2015,2016-03-31,0,10
600684,珠江实业,2015,2016-03-31,0.8,0
600665,天地源,2015,2016-03-31,0.8,0
600654,*ST中安,2015,2016-03-31,1,0
600630,龙头股份,2015,2016-03-31,0.6,0
600626,申达股份,2015,2016-03-31,1,0
600536,中国软件,2015,2016-03-31,0.4,0
600505,西昌电力,2015,2016-03-31,0.3,0
600468,百利电气,2015,2016-03-31,0.1,0
600466,蓝光发展,2015,2016-03-31,1.2,0
600396,金山股份,2015,2016-03-31,0.6,0
600373,中文传媒,2015,2016-03-31,0.8,0
600371,万向德农,2015,2016-03-31,0.3,0
600366,宁波韵升,2015,2016-03-31,2,0
600351,亚宝药业,2015,2016-03-31,1,0
600300,维维股份,2015,2016-03-31,0.3,0
600283,钱江水利,2015,2016-03-31,1,0
600258,首旅酒店,2015,2016-03-31,1.5,0
600236,桂冠电力,2015,2016-03-31,3,0
600081,东风科技,2015,2016-03-31,1.5,0
600036,招商银行,2015,2016-03-31,6.9,0
600019,宝钢股份,2015,2016-03-31,0.6,0
600016,民生银行,2015,2016-03-31,1.6,0
603398,邦宝益智,2015,2016-04-01,2.1,12
603869,北部湾旅,2015,2016-04-01,1,0
2587,奥拓电子,2015,2016-04-01,0.3,0
2499,科林环保,2015,2016-04-01,0.8,0
601018,宁波港,2015,2016-04-01,0.9,0
300050,世纪鼎利,2015,2016-04-01,1.5,10
2345,潮宏基,2015,2016-04-01,1,0
2364,中恒电气,2015,2016-04-01,0.3,0
2156,通富微电,2015,2016-04-01,0.3,3
601288,农业银行,2015,2016-04-01,1.7,0
951,中国重汽,2015,2016-04-01,2,6
949,新乡化纤,2015,2016-04-01,0.3,0
800,一汽轿车,2015,2016-04-01,0.4,0
600037,歌华有线,2015,2016-04-01,1.8,0
601020,华钰矿业,2015,2016-04-02,1,0
603111,康尼机电,2015,2016-04-02,2,15
300306,远方信息,2015,2016-04-02,1,0
2598,山东章鼓,2015,2016-04-02,2,0
2057,中钢天源,2015,2016-04-02,0.1,0
2029,七匹狼,2015,2016-04-02,1,0
701,厦门信达,2015,2016-04-02,0.6,0
683,远兴能源,2015,2016-04-02,0,8
572,海马汽车,2015,2016-04-02,0.5,0
300251,光线传媒,2015,2016-04-05,1,10
2516,旷达科技,2015,2016-04-05,0.5,10
300112,万讯自控,2015,2016-04-05,0.3,0
300107,建新股份,2015,2016-04-05,0.3,0
300069,金利华电,2015,2016-04-05,0.5,0
300407,凯发电气,2015,2016-04-05,1,10
603377,东方时尚,2015,2016-04-05,3,0
600406,国电南瑞,2015,2016-04-05,2.7,0
826,启迪桑德,2015,2016-04-05,1.5,0
600639,浦东金桥,2015,2016-04-05,1.4,0
600219,南山铝业,2015,2016-04-05,1,0
600066,宇通客车,2015,2016-04-05,15,0
2623,亚玛顿,2015,2016-04-06,0.4,0
300267,尔康制药,2015,2016-04-06,1,10
300174,元力股份,2015,2016-04-06,1,0
300235,方直科技,2015,2016-04-06,0.6,0
2363,隆基机械,2015,2016-04-06,0.2,0
2215,诺普信,2015,2016-04-06,1,0
300049,福瑞股份,2015,2016-04-06,1,0
600917,重庆燃气,2015,2016-04-06,1.5,0
2430,杭氧股份,2015,2016-04-06,0.3,0
600487,亨通光电,2015,2016-04-06,0.5,0
819,岳阳兴长,2015,2016-04-06,0.5,0.5
600261,阳光照明,2015,2016-04-06,1.5,0
300424,航新科技,2015,2016-04-07,0.3,0
2671,龙泉股份,2015,2016-04-07,0.1,0
300041,回天新材,2015,2016-04-07,1.5,10
63,中兴通讯,2015,2016-04-07,2.5,0
600729,重庆百货,2015,2016-04-07,2.8,0
600694,大商股份,2015,2016-04-07,4.6,0
600162,香江控股,2015,2016-04-07,0.9,5
600000,浦发银行,2015,2016-04-07,5.2,1
603778,乾景园林,2015,2016-04-08,1,15
603021,山东华鹏,2015,2016-04-08,2,0
603969,银龙股份,2015,2016-04-08,1.5,0
603698,航天工程,2015,2016-04-08,2.2,0
300415,伊之密,2015,2016-04-08,1.5,0
603766,隆鑫通用,2015,2016-04-08,2,0
300357,我武生物,2015,2016-04-08,3.5,0
300242,明家联合,2015,2016-04-08,0.2,0
2778,高科石化,2015,2016-04-08,0.8,0
300212,易华录,2015,2016-04-08,1,0
2574,明牌珠宝,2015,2016-04-08,0.5,0
2552,宝鼎科技,2015,2016-04-08,0.1,0
2508,老板电器,2015,2016-04-08,6,5
2453,天马精化,2015,2016-04-08,0.1,0
2373,千方科技,2015,2016-04-08,1,10
2326,永太科技,2015,2016-04-08,0.6,0
2273,水晶光电,2015,2016-04-08,1,5
2212,南洋股份,2015,2016-04-08,0.2,0
2126,银轮股份,2015,2016-04-08,0.6,10
2690,美亚光电,2015,2016-04-08,3,0
300294,博雅生物,2015,2016-04-08,2,0
2300,太阳电缆,2015,2016-04-08,2,2
601116,三江购物,2015,2016-04-08,2,0
300181,佐力药业,2015,2016-04-08,0.7,0
2042,华孚时尚,2015,2016-04-08,1,0
2013,中航机电,2015,2016-04-08,0.5,5
600410,华胜天成,2015,2016-04-08,0.5,4
600325,华发股份,2015,2016-04-08,1.5,0
600517,置信电气,2015,2016-04-08,1,0
600439,瑞贝卡,2015,2016-04-08,0.5,0
600459,贵研铂业,2015,2016-04-08,0.7,0
600460,士兰微,2015,2016-04-08,0.1,0
998,隆平高科,2015,2016-04-08,2,0
631,顺发恒业,2015,2016-04-08,1,4.8
600886,国投电力,2015,2016-04-08,2.8,0
600818,中路股份,2015,2016-04-08,0.3,0
600894,广日股份,2015,2016-04-08,7.5,0
600674,川投能源,2015,2016-04-08,2.7,0
600267,海正药业,2015,2016-04-08,0.7,0
600153,建发股份,2015,2016-04-08,1,0
300473,德尔股份,2015,2016-04-09,10,0
603338,浙江鼎力,2015,2016-04-09,0.5,0
603828,柯利达,2015,2016-04-09,1.4,5
603898,好莱客,2015,2016-04-09,1.7,0
300426,唐德影视,2015,2016-04-09,0.8,0
300396,迪瑞医疗,2015,2016-04-09,2,0
603566,普莱柯,2015,2016-04-09,3,10
2548,金新农,2015,2016-04-09,1.5,0
300325,德威新材,2015,2016-04-09,0.4,0
300136,信维通信,2015,2016-04-09,0.5,6
300097,智云股份,2015,2016-04-09,0.2,0
2441,众业达,2015,2016-04-09,1.1,0
2382,蓝帆医疗,2015,2016-04-09,4,10
300046,台基股份,2015,2016-04-09,2.5,0
2353,杰瑞股份,2015,2016-04-09,0.3,0
2348,高乐股份,2015,2016-04-09,0.5,10
2385,大北农,2015,2016-04-09,0.8,5
2415,海康威视,2015,2016-04-09,7,5
300011,鼎汉技术,2015,2016-04-09,0.6,0
2372,伟星新材,2015,2016-04-09,6,3
2443,金洲管道,2015,2016-04-09,1,0
300303,聚飞光电,2015,2016-04-09,0.5,0
2096,南岭民爆,2015,2016-04-09,0.4,0
600023,浙能电力,2015,2016-04-09,2.7,0
603100,川仪股份,2015,2016-04-09,1.2,0
600420,现代制药,2015,2016-04-09,0.5,0
906,浙商中拓,2015,2016-04-09,0.6,0
882,华联股份,2015,2016-04-09,0.6,0
713,丰乐种业,2015,2016-04-09,0.2,0
1696,宗申动力,2015,2016-04-09,3.6,0
600,建投能源,2015,2016-04-09,4.5,0
531,穗恒运A,2015,2016-04-09,1.5,0
600861,北京城乡,2015,2016-04-09,1.5,0
600895,张江高科,2015,2016-04-09,1.2,0
600633,浙数文化,2015,2016-04-09,1.6,0
600616,金枫酒业,2015,2016-04-09,0.5,0
600578,京能电力,2015,2016-04-09,2,0
600498,烽火通信,2015,2016-04-09,3.4,0
600428,中远海特,2015,2016-04-09,0.1,0
600132,重庆啤酒,2015,2016-04-09,2,0
603022,新通联,2015,2016-04-11,1.2,15
2792,通宇通讯,2015,2016-04-11,4,5
300418,昆仑万维,2015,2016-04-11,1.1,0
300258,精锻科技,2015,2016-04-11,1.1,5
2743,富煌钢构,2015,2016-04-11,0.5,10
2267,陕天然气,2015,2016-04-11,2,0
600251,冠农股份,2015,2016-04-11,0.8,0
2786,银宝山新,2015,2016-04-12,1,20
2763,汇洁股份,2015,2016-04-12,3,0
300394,天孚通信,2015,2016-04-12,5.6,15
300434,金石东方,2015,2016-04-12,1,10
603005,晶方科技,2015,2016-04-12,1.1,0
300341,麦迪电气,2015,2016-04-12,1,10
603989,艾华集团,2015,2016-04-12,7,0
300359,全通教育,2015,2016-04-12,0.6,15
300334,津膜科技,2015,2016-04-12,0.2,0
300400,劲拓股份,2015,2016-04-12,0.5,0
603128,华贸物流,2015,2016-04-12,0.7,0
601515,东风股份,2015,2016-04-12,5.4,0
601100,恒立液压,2015,2016-04-12,0.6,0
2588,史丹利,2015,2016-04-12,2,10
300240,飞力达,2015,2016-04-12,0,5
300211,亿通科技,2015,2016-04-12,0.1,9
2531,天顺风能,2015,2016-04-12,0.5,8
2738,中矿资源,2015,2016-04-12,1,5
2788,鹭燕医药,2015,2016-04-12,2,0
2709,天赐材料,2015,2016-04-12,1.8,15
2460,赣锋锂业,2015,2016-04-12,1.5,10
300085,银之杰,2015,2016-04-12,0.3,3
603169,兰石重装,2015,2016-04-12,1.5,0
2686,亿利达,2015,2016-04-12,0.6,0
2438,江苏神通,2015,2016-04-12,0.5,0
601216,君正集团,2015,2016-04-12,0.2,10
2122,天马股份,2015,2016-04-12,0.5,0
2124,天邦股份,2015,2016-04-12,2,12
2130,沃尔核材,2015,2016-04-12,1.1,0
2111,威海广泰,2015,2016-04-12,1.2,0
2049,紫光国芯,2015,2016-04-12,0.6,0
2025,航天电器,2015,2016-04-12,1.8,0
600572,康恩贝,2015,2016-04-12,1,5
600438,通威股份,2015,2016-04-12,1.2,10
868,安凯客车,2015,2016-04-12,0.2,0
733,振华科技,2015,2016-04-12,0.3,0
719,大地传媒,2015,2016-04-12,1.8,3
599,青岛双星,2015,2016-04-12,0.1,0
600888,新疆众和,2015,2016-04-12,0.2,0
600853,龙建股份,2015,2016-04-12,0.1,0
600795,国电电力,2015,2016-04-12,1.1,0
301,东方市场,2015,2016-04-12,0.5,0
96,广聚能源,2015,2016-04-12,0.2,0
600737,中粮糖业,2015,2016-04-12,0.4,0
600702,沱牌舍得,2015,2016-04-12,0.1,0
600668,尖峰集团,2015,2016-04-12,1.8,0
600667,太极实业,2015,2016-04-12,0.1,0
600662,强生控股,2015,2016-04-12,1,0
600622,嘉宝集团,2015,2016-04-12,2.1,0
600617,国新能源,2015,2016-04-12,1.5,0
600590,泰豪科技,2015,2016-04-12,0.8,0
600500,中化国际,2015,2016-04-12,1.1,0
600232,金鹰股份,2015,2016-04-12,0.8,0
600182,S佳通,2015,2016-04-12,9.5,0
600158,中体产业,2015,2016-04-12,0.3,0
600151,航天机电,2015,2016-04-12,0.5,0
300358,楚天科技,2015,2016-04-13,1.1,6
2657,中科金财,2015,2016-04-13,0.4,0
300126,锐奇股份,2015,2016-04-13,0.2,0
300100,双林股份,2015,2016-04-13,1,0
300012,华测检测,2015,2016-04-13,1,10
2277,友阿股份,2015,2016-04-13,1,0
2191,劲嘉股份,2015,2016-04-13,1.5,0
2405,四维图新,2015,2016-04-13,0.6,5
2116,中国海诚,2015,2016-04-13,3,0
2275,桂林三金,2015,2016-04-13,5,0
300205,天喻信息,2015,2016-04-13,0.5,0
600794,保税科技,2015,2016-04-13,0.1,0
600276,恒瑞医药,2015,2016-04-13,1,2
600173,卧龙地产,2015,2016-04-13,0.5,0
300470,日机密封,2015,2016-04-14,3,10
300356,光一科技,2015,2016-04-14,0.2,0
300206,理邦仪器,2015,2016-04-14,2.1,15
603002,宏昌电子,2015,2016-04-14,0.5,0
300058,蓝色光标,2015,2016-04-14,0.5,0
603328,依顿电子,2015,2016-04-14,4.5,0
2223,鱼跃医疗,2015,2016-04-14,4,0
2338,奥普光电,2015,2016-04-14,1.5,0
2002,鸿达兴业,2015,2016-04-14,2,15
570,苏常柴A,2015,2016-04-14,0.2,0
600742,一汽富维,2015,2016-04-14,5,10
600353,旭光股份,2015,2016-04-14,0.3,0
600335,国机汽车,2015,2016-04-14,1.2,5
600054,黄山旅游,2015,2016-04-14,1.8,10
603669,灵康药业,2015,2016-04-15,4,0
300500,启迪设计,2015,2016-04-15,2,0
300493,润欣科技,2015,2016-04-15,3,0
2789,建艺集团,2015,2016-04-15,1,0
603808,歌力思,2015,2016-04-15,2.6,5
2775,文科园林,2015,2016-04-15,2,10
300448,浩云科技,2015,2016-04-15,1.5,15
300387,富邦股份,2015,2016-04-15,1.1,0
2737,葵花药业,2015,2016-04-15,3,0
603000,人民网,2015,2016-04-15,0.8,0
2688,金河生物,2015,2016-04-15,2,15
603599,广信股份,2015,2016-04-15,1.2,10
601069,西部黄金,2015,2016-04-15,0.3,0
603686,龙马环卫,2015,2016-04-15,1.8,0
300224,正海磁材,2015,2016-04-15,0.6,0
300202,聚龙股份,2015,2016-04-15,0.8,0
2706,良信电器,2015,2016-04-15,5,10
2606,大连电瓷,2015,2016-04-15,0.8,0
2472,双环传动,2015,2016-04-15,1.2,0
2619,艾格拉斯,2015,2016-04-15,0,15
300096,易联众,2015,2016-04-15,0.1,0
